Alert Book for BREEZESCREAMER@tda on 2/28/24

Alert Book
Sent,Alert ID,Context,Trigger,Current,Options,Status
9/26/23 09:30:05,9645685,LABU (Day),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 7.8 and DIMinus("length" = 5) is greater than or equal to 33 and StochRSIrtp()."FullK" is less than or equal to 7 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 16.5 and DIaf("select" = "THREE_DAYS")."DIg" is greater than or equal to 31 and MACDaf("select" = "THREE_DAYS")."Diff" is less than or equal to -0.09 and shared_rp_wsb_MACD()."Value" is less than or equal to -0.19 True,False,Reverse crossover: Silent,Active
9/26/23 09:30:04,9645683,RETL (Day),DIMinus("length" = 5) is greater than or equal to 34.63 and DIPlus("length" = 5) is less than or equal to 13.3 and shared_rp_wsb_StochRSI()."D" is less than or equal to 31 and low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 15.4 and DIaf("select" = "THREE_DAYS")."DIg" is greater than or equal to 33 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to -0.25 True,False,Reverse crossover: Silent,Active
9/25/23 08:44:59,9645622,MDB (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 10.2 and shared_rp_wsb_StochRSI()."K" is less than or equal to 15 and shared_rp_wsb_MACD()."Diff" is less than or equal to -3.9 and MACDaf("select" = "THREE_DAYS")."Diff" is greater than or equal to MACDaf("select" = "THREE_DAYS")."Diff" from 1 bars ago True,False,Reverse crossover: Silent,Active
9/24/23 20:32:34,9645625,CURE (Day),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 15 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.58 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 12.3 and MACDaf("select" = "THREE_DAYS")."Diff" is less than or equal to -0.06 and shared_rp_wsb_MACD()."Value" is less than or equal to -5 True,False,Reverse crossover: Silent,Active
9/20/23 09:30:09,9645634,GH (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_StochRSI()."K" is less than or equal to 9 and shared_rp_wsb_DMI()."DIr" is less than or equal to 9.5 and shared_rp_wsb_MACD()."Value" is less than or equal to -0.6 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 12.4 and DIaf("select" = "WEEK")."DIr" is less than or equal to 11.7 True,False,Reverse crossover: Silent,Active
9/20/23 09:30:09,9645626,ASML (Day),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 14.6 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 18.2 and shared_rp_wsb_StochRSI()."D" is less than or equal to 11.5 and shared_rp_wsb_MACD()."Avg" is less than or equal to -3.1  True,False,Reverse crossover: Silent,Active
9/19/23 12:51:10,9645689,WYNN (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 26 and shared_rp_wsb_StochRSI()."K" is less than or equal to 42 and shared_rp_wsb_MACD()."Value" is less than or equal to 0.3 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.54 and MACDaf("select" = "THREE_DAYS")."Diff" is less than or equal to -0.7 and shared_rp_wsb_StochRSI()."D" is less than or equal to 16.9 True,False,Reverse crossover: Silent,Active
9/18/23 16:52:19,9645577,NAIL (3 Days),DIPlus("length" = 5) is less than or equal to 13.5 and low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIMinus("length" = 5) is greater than or equal to 22 and DIaf("select" = "MONTH")."DIr" is less than or equal to 22.1 and MACDaf("select" = "WEEK")."Value" is less than or equal to -1 and DIaf("select" = "WEEK")."DIr" is less than or equal to 7 False,N/A,Reverse crossover: Silent,Active
9/18/23 12:47:08,9645725,LMT (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 10 and shared_rp_wsb_MACD()."Avg" is less than or equal to -5.5 and shared_rp_wsb_MACD()."Diff" is less than or equal to -2.5 True,False,Reverse crossover: Silent,Active
9/16/23 11:11:23,9645571,FAS (Day),DIMinus("length" = 5) is less than or equal to 11.6 and high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Value" is greater than or equal to 2.6 and DIPlus("length" = 5) is greater than 35.5 and DIaf("select" = "THREE_DAYS")."DIg" is less than or equal to 11.2 and DIaf("select" = "WEEK")."DIg" is less than or equal to 12 True,False,Reverse crossover: Silent,Active
9/14/23 09:30:11,9645623,BA (Day),DIPlus("length" = 5) is less than or equal to 9.8 and low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIMinus("length" = 5) is greater than or equal to 33 and DIaf("select" = "THREE_DAYS")."DIr" is less than or equal to 9.8 True,False,Reverse crossover: Silent,Active
8/28/23 16:42:48,9645678,WSO (3 Days),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 8.6 and shared_rp_wsb_MACD()."Diff" is less than or equal to -1.05 and shared_rp_wsb_StochRSI()."K" is less than or equal to 12 and shared_rp_wsb_StochRSI()."D" is less than or equal to 20 within 3 bars and DIaf("select" = "WEEK")."DIr" is less than or equal to 8.5 True,False,Reverse crossover: Silent,Active
8/27/23 16:29:24,9645686,NOC (3 Days),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 6 and DIaf("select" = "WEEK")."DIr" is less than or equal to 7 and shared_rp_wsb_StochRSI()."K" is less than or equal to 7 True,False,Reverse crossover: Silent,Active
8/26/23 17:29:25,9645664,ASML (3 Days),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 15.2 and DIaf("select" = "WEEK")."DIr" is less than or equal to 15.5 and shared_rp_wsb_StochRSI()."D" is less than or equal to 23 and shared_rp_wsb_MACD()."Avg" is less than or equal to -32 and MACDaf("select" = "WEEK")."Value" is less than or equal to -52 True,False,Reverse crossover: Silent,Active
8/24/23 16:16:59,9645543,ALGT (3 Days),DIPlus("length" = 5) is less than or equal to 9.5 and shared_rp_wsb_MACD()."Value" is less than or equal to -2 and shared_rp_wsb_MACD()."Diff" is less than or equal to -0.5 and DIMinus("length" = 5) is greater than or equal to 29 and MACDaf("select" = "WEEK")."Avg" is less than or equal to -12.7 and BollingerPercentB("price" = LOW)."PercentB" is less than or equal to 15 True,False,Reverse crossover: Silent,Active
8/22/23 09:30:05,9645559,NFLX (Day),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_StochRSI()."D" is less than or equal to 13 True,False,Reverse crossover: Silent,Active
8/21/23 15:44:19,9645584,LVS (Day),DIPlus("length" = 5) is less than or equal to 5 and DIMinus("length" = 5) is greater than or equal to 37.5 and low is less than or equal to BollingerBands("length" = 21)."LowerBand" True,False,Reverse crossover: Silent,Active
8/15/23 06:40:44,9645747,HD (3 Days),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and DIMinus("length" = 5) is less than or equal to 15 and DIPlus("length" = 5) is greater than or equal to 37 and DIaf("select" = "WEEK")."DIg" is less than or equal to 9.7 and StochRSIaf("select" = "WEEK")."D" is greater than or equal to 78 and ( CandleOnMAaf("select" = "WEEK")."BodyOnMA" is true or CandleOnBBaf("select" = "WEEK")."BodyOnBB" is true ) True,N/A,Reverse crossover: Silent,Active
8/10/23 09:30:09,9645708,PANW (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_StochRSI()."D" is less than or equal to 9.8 True,False,Reverse crossover: Silent,Active
7/27/23 09:35:33,9645707,DE (3 Days),high is greater than or equal to reference BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_StochRSI()."K" is greater than or equal to 80 and shared_rp_wsb_DMI()."DIg" is less than or equal to 12 and MACDaf("select" = "WEEK")."Value" is greater than or equal to 8 and MACDaf("select" = "WEEK")."Diff" is greater than or equal to 1.9 True,False,Reverse crossover: Silent,Active
7/25/23 15:10:47,9645578,DE (Day),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and DIMinus("length" = 5) is less than or equal to 13.5 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 80 within 10 bars True,False,Reverse crossover: Silent,Active
7/14/23 13:38:16,9645581,EXAS (Day),"DIMinus("length" = 5) is less than or equal to 7.72 and StochRSI("rsi length" = 13, "k period" = 21, "d period" = 5, "slowing period" = 3)."FullK" is greater than or equal to 48.76 and BollingerBandTopIsFlattish() is true and shared_rp_wsb_MACD()."Value" is greater than or equal to 2.26 and high is greater than or equal to BollingerBands("length" = 21)."UpperBand" True",False,Reverse crossover: Silent,Active
7/14/23 09:38:29,9645551,UNH (3 Days),DIPlus("length" = 5) is less than or equal to 12 and low is less than or equal to BollingerBands("length" = 21)."LowerBand" and StochRSIrtp()."FullK" is less than or equal to 9.5 and shared_rp_wsb_MACD()."Value" is less than or equal to 4 and shared_rp_wsb_StochRSI()."D" is less than or equal to 26 True,False,Reverse crossover: Silent,Active
7/14/23 09:30:12,9645659,BABA (Day),"DIMinus("length" = 5) is less than or equal to 12 and StochRSI("rsi length" = 13, "k period" = 21, "d period" = 5, "slowing period" = 3)."FullK" is greater than or equal to 81 and ( open is greater than or equal to BollingerBands("length" = 21)."UpperBand" or close is greater than or equal to BollingerBands("length" = 21)."UpperBand" ) and DIPlus("length" = 5) is greater than or equal to 31 and shared_rp_wsb_MACD()."Diff" is greater than or equal to 0.65 True",False,Reverse crossover: Silent,Active
7/6/23 13:50:49,9645660,SNOW (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_StochRSI()."K" is less than or equal to 10 and MACDaf("select" = "WEEK")."Value" is less than or equal to -11 True,False,Reverse crossover: Silent,Active
7/4/23 20:27:44,9645614,TSLA (Day),high is greater than or equal to reference BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_StochRSI()."D" is greater than or equal to 90 and shared_rp_wsb_MACD()."Diff" is less than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago within 2 bars and DIMinus("length" = 5) is less than or equal to 8 and StochRSIaf("select" = "THREE_DAYS")."D" is greater than or equal to 78 True,False,Reverse crossover: Silent,Active
6/28/23 15:21:37,9645592,GPN (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_DMI()."DIr" from 1 bars ago is less than or equal to 4 and shared_rp_wsb_StochRSI()."K" is less than or equal to 3 True,False,Reverse crossover: Silent,Active
6/26/23 09:30:06,9645681,ADBE (3 Days),"high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and DIMinus("length" = 5) is less than or equal to 9.2 and StochRSI("rsi length" = 13, "k period" = 21, "d period" = 5, "slowing period" = 3)."FullD" is greater than or equal to 80 and DIaf("select" = "WEEK")."DIg" is less than or equal to 10 and StochRSIaf("select" = "WEEK")."D" is greater than or equal to 80 True",False,Reverse crossover: Silent,Active
6/15/23 09:30:10,9645666,ROKU (Day),DIminus("length" = 5) is less than or equal to 14 and StochRSIrtp()."FullD" is greater than or equal to 95 and high is greater than or equal to BollingerBands("length" = 21)."UpperBand" True,False,Reverse crossover: Silent,Active
4/27/23 13:00:02,9645743,W5000 (4 hours),StraightLineInformation()."StraightLineInformationUp" is true True,False,Reverse crossover: Silent,Active
4/14/23 17:00:00,9645636,W5000 (4 hours),StraightLineInformation()."StraightLineInformationDown" is true True,False,Reverse crossover: Silent,Active
4/10/23 09:30:15,9645745,MKL (Day),afBollingerBandLaminated()."BodyLaminatedUpper" is true True,False,Reverse crossover: Silent,Active
12/25/22 15:57:18,9645739,V (3 Days),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 12.5 and shared_rp_wsb_MACD()."Diff" is less than or equal to -1.75 and MACDaf("select" = "WEEK")."Diff" is less than or equal to -2.2 True,False,Reverse crossover: Silent,Active
12/19/22 14:38:14,9645630,SPWR (Day),high is greater than or equal to reference BollingerBands("length" = 21)."UpperBand" and DIMinus("length" = 5) is less than or equal to 8.5 and shared_rp_wsb_MACD()."Avg" is greater than or equal to 1 and MACDaf("select" = "THREE_DAYS")."Value" is greater than or equal to 0.75 True,False,Reverse crossover: Silent,Active
12/19/22 14:06:58,9645690,SPWR (3 Days),high is greater than or equal to reference BollingerBands("length" = 21)."UpperBand" and DIMinus("length" = 5) is less than or equal to 8.4  True,False,Reverse crossover: Silent,Active
12/8/22 17:50:11,9645706,AMBA (3 Days),high is greater than or equal to reference BollingerBands("length" = 21)."UpperBand" and DIMinus("length" = 5) is less than or equal to 8.5 and shared_rp_wsb_MACD()."Value" is greater than or equal to 14 and MACDaf("select" = "WEEK")."Value" is greater than or equal to 19 True,False,Reverse crossover: Silent,Active
11/18/22 09:55:40,9645709,BAC (3 Days),high is greater than or equal to shared_rp_wsb_BollingerBand()."UpperBand" and MACD_Divergences()."BearD" is true and shared_rp_wsb_MACD()."Diff" is greater than or equal to 0.3 True,False,Reverse crossover: Silent,Active
11/16/22 09:46:44,9645719,AMBA (Day),high is greater than or equal to reference BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_StochRSI()."K" is greater than or equal to 93 and DIMinus("length" = 5) is less than or equal to 10.4 and shared_rp_wsb_MACD()."Diff" is greater than or equal to 1.2 True,False,Reverse crossover: Silent,Active
11/16/22 09:31:45,9645644,TECH (Day),high is greater than or equal to shared_rp_wsb_BollingerBand()."UpperBand" and shared_rp_wsb_DMI()."DIg" is less than or equal to 8 and shared_rp_wsb_MACD()."Value" is greater than or equal to 7 and shared_rp_wsb_StochRSI()."D" is greater than or equal to 70 True,False,Reverse crossover: Silent,Active
11/2/22 15:43:58,9645565,ILMN (3 Days),high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and DIMinus("length" = 5) is less than or equal to 8.5 and shared_rp_wsb_MACD()."Diff" is greater than or equal to 5.9 True,False,Reverse crossover: Silent,Active
10/24/22 14:40:06,9645703,PBS (Day),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and MACD_Divergences()."BullD" is true True,False,Reverse crossover: Silent,Active
10/23/22 12:11:36,9645547,$DJUSHD (3 Days),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 3.5 and StochRSI()."FullD" is less than or equal to 20 True,False,Reverse crossover: Silent,Active
10/23/22 10:53:02,9645717,IYT (3 Days),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 11.5 and MACD_Divergences("bar" = 15)."BullD" is true True,False,Reverse crossover: Silent,Active
10/23/22 10:37:25,9645718,IYT (Day),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 11 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to -3.8 and MACD_Divergences()."BullD" is true True,False,Reverse crossover: Silent,Active
10/19/22 09:06:08,9645657,TECL (Day),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 6.1 and shared_rp_wsb_MACD()."Value" is less than or equal to -2.9 and MACDaf("select" = "THREE_DAYS")."Value" is less than or equal to -2 and MACDaf("select" = "WEEK")."Value" is less than or equal to -6 True,False,Reverse crossover: Silent,Active
10/17/22 09:30:11,9645724,MPWR (Day),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 6 and shared_rp_wsb_StochRSI()."K" is less than or equal to 20 and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago within 2 bars and DIaf()."DIr" is less than or equal to 15.25 and DIaf("chart time" = "WEEK")."DIr" is less than or equal to 22 True,False,Reverse crossover: Silent,Active
10/17/22 09:30:07,9645722,SNPS (3 Days),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 12 and shared_rp_wsb_MACD()."Value" is less than or equal to -3 True,False,Reverse crossover: Silent,Active
10/16/22 16:37:17,9645711,FAS (3 Days),"high is greater than or equal to reference BollingerBands("length" = 21)."UpperBand" and shared_rp_wsb_DMI()."DIg" is less than or equal to 13 and shared_rp_wsb_MACD()."Diff" is less than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago and shared_rp_wsb_MACD()."Value" is greater than or equal to 5.1 and MACDaf("aggregation" = "Select", "select" = "WEEK")."Value" is greater than or equal to 6.5 True",True,Reverse crossover: Silent,Active
9/2/22 09:30:06,9645733,UHAL (Day),"DIPlus("length" = 5) is less than or equal to 9.82 and ( low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" * 1.00003 ) and StochRSI("rsi length" = 13, "k period" = 21, "d period" = 5, "slowing period" = 3)."FullK" is less than or equal to 31.3 and DIMinus("length" = 5) is greater than or equal to 40.5 and ( BollingerBands("length" = 21)."LowerBand" is greater than or equal to BollingerBands("length" = 21)."LowerBand" from 1 bars ago * 1.0005 and BollingerBands("length" = 21)."LowerBand" is greater than or equal to BollingerBands("length" = 21)."LowerBand" from 1 bars ago * 0.9995 ) True",False,Reverse crossover: Silent,Active
8/30/22 16:45:59,9645676,COP (3 Days),"high is greater than or equal to BollingerBands("length" = 21)."UpperBand" and DIMinus("length" = 5) is less than or equal to 8.5 and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago within 2 bars and DIaf("aggregation" = "Select", "select" = "WEEK")."DIg" is less than or equal to 6.9 and StochRSIDivergence("look back" = 5)."BearD" is true True",False,Reverse crossover: Silent,Active
8/24/22 08:46:07,9645740,MELI (Day),"low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 8 and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago within 2 bars and DIaf("aggregation" = "Select", "select" = "THREE_DAYS")."DIr" is less than or equal to 8.5 and DIaf("aggregation" = "Select", "select" = "WEEK")."DIr" is less than or equal to 11 True",False,Reverse crossover: Silent,Active
5/22/22 19:57:47,9645705,FAS (3 Days),low is less than or equal to reference BollingerBands("length" = 21)."LowerBand" and shared_rp_wsb_DMI()."DIr" is less than or equal to 13 and BollingerBands("length" = 21)."MidLine" is greater than or equal to BollingerBands("length" = 21)."MidLine" from 1 bars ago and shared_rp_wsb_MACD()."Diff" is greater than or equal to shared_rp_wsb_MACD()."Diff" from 1 bars ago within 2 bars True,False,Reverse crossover: Silent,Active
5/10/22 09:30:11,9645712,AMZN (Day),"DIPlus("length" = 5) is less than or equal to 8 and low is less than or equal to BollingerBands("length" = 21)."LowerBand" and StochRSI("rsi length" = 13, "k period" = 21, "d period" = 5, "slowing period" = 3)."FullD" is less than or equal to 20 and shared_rp_wsb_MACD()."Value" is less than or equal to -41 and shared_rp_wsb_MACD()."Avg" is less than or equal to -27 True",False,Reverse crossover: Silent,Active
4/29/22 09:30:06,9645720,CVNA (Day),shared_rp_wsb_DMI()."DIr" is less than or equal to 12 and shared_rp_wsb_StochRSI()."D" is less than or equal to 20 and shared_rp_wsb_MACD()."Value" is less than or equal to -6.5 and low is less than or equal to BollingerBands("length" = 21)."LowerBand" True,False,Reverse crossover: Silent,Active
4/28/22 09:30:02,9645735,GOOGL (Day),low is less than or equal to BollingerBands("length" = 21)."LowerBand" and DIPlus("length" = 5) is less than or equal to 13 and shared_rp_wsb_StochRSI()."K" is less than or equal to 15 and shared_rp_wsb_MACD()."Diff" is less than or equal to -9 True,False,Reverse crossover: Silent,Active
4/22/22 09:30:12,9645631,BABA (Day),"DIPlus("length" = 5) is less than or equal to 6 and DIMinus("length" = 5) is greater than or equal to 41 and StochRSI("rsi length" = 13, "k period" = 21, "d period" = 5, "slowing period" = 3)."FullK" is less than or equal to 5 and ( close is less than or equal to BollingerBands("length" = 21)."LowerBand" or close is less than or equal to BollingerBands("length" = 21)."LowerBand" ) and shared_rp_wsb_MACD()."Value" is less than or equal to -2.8 True",False,Reverse crossover: Silent,Active
1/14/22 16:40:11,9645590,COP (Day),high is greater than or equal to reference BollingerBands("length" = 21)."UpperBand" and StochRSIDivergence()."BearD" is true and shared_rp_wsb_MACD()."Value" is greater than or equal to 0.9 and shared_rp_wsb_DMI()."DIr" is greater than or equal to 40 True,False,Reverse crossover: Silent,Active
